Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Paris Saint-Lazare,Caen ,TER,3361,08-03-2023,18:08:00,18:08:00,0,,"['Évreux Embranchement', 'Bernay', 'Lisieux', 'Caen']"
Paris Saint-Lazare,Rouen Rive Droite ,TER,13131,08-03-2023,18:11:00,18:11:00,0,,"['Mantes-la-Jolie', 'Vernon - Giverny', 'Gaillon - Aubevoye', 'Val-de-Reuil', 'Oissel', 'Rouen Rive Droite']"
Paris - Gare de Lyon - Hall 1 & 2,Bâle - SBB ,TGV Lyria,9215,08-03-2023,14:15:00,14:15:00,0,,"['Belfort - Montbéliard TGV', 'Mulhouse-Ville', 'Bâle - SBB']"
Paris - Gare de Lyon - Hall 1 & 2,Besançon-Viotte ,TGV INOUI,6743,08-03-2023,14:49:00,14:49:00,0,,"['Montbard', 'Dijon Ville', 'Dole-Ville', 'Besançon-Viotte']"
Paris - Gare de Lyon - Hall 1 & 2,Laroche - Migennes ,TER,891011,08-03-2023,16:20:00,16:20:00,0,,"['Melun', 'Bois-le-Roi', 'Fontainebleau - Avon', 'Moret - Veneux-les-Sablons', 'Saint-Mammès', 'Montereau', 'Villeneuve-la-Guyard', 'Champigny-sur-Yonne', 'Pont-sur-Yonne', 'Sens', 'Étigny - Véron', 'Villeneuve-sur-Yonne', 'Saint-Julien-du-Sault', 'Joigny', 'Laroche - Migennes']"
Paris - Gare de Lyon - Hall 1 & 2,Marseille - Saint-Charles ,TGV INOUI,6121,08-03-2023,16:30:00,16:30:00,0,,"['Avignon TGV', 'Aix-en-Provence TGV', 'Marseille - Saint-Charles']"
Paris - Gare de Lyon - Hall 1 & 2,Besançon-Viotte ,TGV INOUI,6745,08-03-2023,16:43:00,16:43:00,0,,"['Montbard', 'Dijon Ville', 'Dole-Ville', 'Besançon-Viotte']"
Paris - Gare de Lyon - Hall 1 & 2,Montpellier Saint-Roch ,TGV INOUI,6223,08-03-2023,16:53:00,16:53:00,0,,"['Valence TGV Rhône-Alpes Sud', 'Nîmes Centre', 'Montpellier Saint-Roch']"
Paris - Montparnasse - Hall 1 & 2,Tarbes ,TGV INOUI,8574,08-03-2023,14:02:00,14:02:00,0,,"['Massy TGV', 'Bordeaux Saint-Jean', 'Dax', 'Orthez', 'Pau', 'Lourdes', 'Tarbes']"
Paris - Montparnasse - Hall 1 & 2,Bordeaux Saint-Jean ,TGV INOUI,8485,08-03-2023,14:15:00,14:15:00,0,,"['Saint-Pierre-des-Corps', 'Poitiers', 'Angoulême', 'Libourne', 'Bordeaux Saint-Jean']"
Paris - Montparnasse - Hall 1 & 2,Quimper ,TGV INOUI,8723,08-03-2023,14:41:00,14:41:00,0,,"['Laval', 'Rennes', 'Redon', 'Vannes', 'Lorient', 'Quimperlé', 'Rosporden', 'Quimper']"
Paris - Montparnasse - Hall 1 & 2,Le Mans ,TER,16769,08-03-2023,15:06:00,15:06:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Chartres', 'Courville-sur-Eure', 'La Loupe', 'Nogent-le-Rotrou', 'La Ferté-Bernard', 'Connerré - Beillé', 'Le Mans']"
Paris - Montparnasse - Hall 1 & 2,Toulouse Matabiau ,TGV INOUI,8509,08-03-2023,15:08:00,15:08:00,0,,"['Bordeaux Saint-Jean', 'Toulouse Matabiau']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862425,08-03-2023,16:09:00,16:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Tours ,TGV INOUI,8313,08-03-2023,16:28:00,16:28:00,0,,"['Vendôme - Villiers-sur-Loir', 'Saint-Pierre-des-Corps', 'Tours']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862429,08-03-2023,17:09:00,17:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Rennes ,TGV INOUI,8067,08-03-2023,17:12:00,17:12:00,0,,"['Le Mans', 'Laval', 'Rennes']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862431,08-03-2023,17:39:00,17:39:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Saint-Nazaire ,TGV INOUI,8905,08-03-2023,17:48:00,17:48:00,0,,"['Angers-Saint-Laud', 'Nantes', 'Saint-Nazaire']"
Paris - Montparnasse - Hall 1 & 2,Le Mans ,TER,16775,08-03-2023,18:05:00,18:05:00,0,,"['Versailles Chantiers', 'Épernon', 'Maintenon', 'Chartres', 'Courville-sur-Eure', 'La Loupe', 'Nogent-le-Rotrou', 'La Ferté-Bernard', 'Connerré - Beillé', 'Le Mans']"
Paris - Montparnasse - Hall 1 & 2,Saint-Malo ,TGV INOUI,8093,08-03-2023,18:11:00,18:11:00,0,,"['Laval', 'Vitré', 'Rennes', 'Dol-de-Bretagne', 'Saint-Malo']"
Paris - Montparnasse - Hall 1 & 2,Tours ,TGV INOUI,8319,08-03-2023,18:28:00,18:28:00,0,,"['Vendôme - Villiers-sur-Loir', 'Saint-Pierre-des-Corps', 'Tours']"
Paris - Montparnasse - Hall 1 & 2,Poitiers ,TGV INOUI,8345,08-03-2023,18:28:00,18:28:00,0,,"['Vendôme - Villiers-sur-Loir', 'Saint-Pierre-des-Corps', 'Châtellerault', 'Poitiers']"
Paris - Montparnasse - Hall 1 & 2,Le Mans ,TGV INOUI,8897,08-03-2023,18:36:00,18:36:00,0,,['Le Mans']
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862437,08-03-2023,18:39:00,18:39:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862441,08-03-2023,19:39:00,19:39:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862443,08-03-2023,20:09:00,20:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,16781,08-03-2023,21:06:00,21:06:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862447,08-03-2023,22:09:00,22:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862401,09-03-2023,05:33:00,05:33:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862403,09-03-2023,06:09:00,06:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Nantes ,TGV INOUI,8863,09-03-2023,06:26:00,06:26:00,0,,"['Massy TGV', 'Le Mans', 'Angers-Saint-Laud', 'Nantes']"
Paris - Montparnasse - Hall 1 & 2,Le Mans ,TER,16753,09-03-2023,06:36:00,06:36:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Chartres', 'Courville-sur-Eure', 'La Loupe', 'Nogent-le-Rotrou', 'La Ferté-Bernard', 'Connerré - Beillé', 'Le Mans']"
Paris - Montparnasse - Hall 1 & 2,Hendaye ,TGV INOUI,8531,09-03-2023,07:08:00,07:08:00,0,,"['Bordeaux Saint-Jean', 'Dax', 'Bayonne', 'Biarritz', 'Saint-Jean-de-Luz - Ciboure', 'Hendaye']"
Paris - Montparnasse - Hall 1 & 2,Nogent-le-Rotrou ,TER,862583,09-03-2023,07:09:00,07:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres', 'Amilly Ouerray', 'Saint-Aubin - Saint-Luperce', 'Courville-sur-Eure', 'Pontgouin', 'La Loupe', 'Bretoncelles', 'Condé-sur-Huisne', 'Nogent-le-Rotrou']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862409,09-03-2023,07:39:00,07:39:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Nantes ,OUIGO,7621,09-03-2023,07:41:00,07:41:00,0,,"['Le Mans', 'Angers-Saint-Laud', 'Nantes']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862411,09-03-2023,08:09:00,08:09:00,0,,"['Versailles Chantiers', 'Saint-Quentin en Yvelines - Montigny-le-Bretonneux', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Quimper ,TGV INOUI,8707,09-03-2023,08:40:00,08:40:00,0,,"['Laval', 'Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimper']"
Paris - Montparnasse - Hall 1 & 2,Le Mans ,TER,16757,09-03-2023,09:06:00,09:06:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Chartres', 'Courville-sur-Eure', 'La Loupe', 'Nogent-le-Rotrou', 'La Ferté-Bernard', 'Connerré - Beillé', 'Le Mans']"
Paris - Montparnasse - Hall 1 & 2,Bordeaux Saint-Jean ,OUIGO,7671,09-03-2023,09:07:00,09:07:00,0,,['Bordeaux Saint-Jean']
Paris - Montparnasse - Hall 1 & 2,La Rochelle ,TGV INOUI,8375,09-03-2023,09:12:00,09:12:00,0,,"['Saint-Pierre-des-Corps', 'Poitiers', 'Saint-Maixent-l\'École"", \'links\': [], \'coord\': {\'lat\': \'46.406482\', \'lon\': \'-0.20132\'}, \'label\': ""Saint-Maixent-l\'École (Saint-Maixent-l\'École)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87485490:LongDistanceTrain\'', 'Niort', 'Surgères', 'La Rochelle']"
Paris - Montparnasse - Hall 1 & 2,La Roche-sur-Yon ,TGV INOUI,8973,09-03-2023,09:30:00,09:30:00,0,,"['Le Mans', 'Angers-Saint-Laud', 'Nantes', 'La Roche-sur-Yon']"
Paris - Montparnasse - Hall 1 & 2,Le Croisic ,TGV INOUI,8913,09-03-2023,09:30:00,09:30:00,0,,"['Le Mans', 'Angers-Saint-Laud', 'Nantes', 'Saint-Nazaire', 'La Baule-Escoublac', 'Le Croisic']"
Paris - Montparnasse - Hall 1 & 2,Bordeaux Saint-Jean ,TGV INOUI,8437,09-03-2023,10:03:00,10:03:00,0,,"['Saint-Pierre-des-Corps', 'Poitiers', 'Angoulême', 'Bordeaux Saint-Jean']"
Paris - Montparnasse - Hall 1 & 2,Chartres ,TER,862413,09-03-2023,10:09:00,10:09:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Gazeran', 'Épernon', 'Maintenon', 'Saint-Piat', 'Jouy', 'La Villette Saint-Prest', 'Chartres']"
Paris - Montparnasse - Hall 1 & 2,Quimper ,OUIGO,8715,09-03-2023,10:53:00,10:53:00,0,,"['Rennes', 'Vannes', 'Auray', 'Lorient', 'Quimper']"
Paris - Montparnasse - Hall 1 & 2,Brest ,TGV INOUI,8615,09-03-2023,10:53:00,10:53:00,0,,"['Rennes', 'Lamballe', 'Saint-Brieuc', 'Guingamp', 'Plouaret - Trégor', 'Morlaix', 'Brest']"
Paris - Montparnasse - Hall 1 & 2,Le Mans ,TER,16761,09-03-2023,11:06:00,11:06:00,0,,"['Versailles Chantiers', 'Rambouillet', 'Épernon', 'Maintenon', 'Chartres', 'Courville-sur-Eure', 'La Loupe', 'Nogent-le-Rotrou', 'La Ferté-Bernard', 'Connerré - Beillé', 'Le Mans']"
Paris - Montparnasse - Hall 1 & 2,Bordeaux Saint-Jean ,TGV INOUI,12255,09-03-2023,11:08:00,11:08:00,0,,['Bordeaux Saint-Jean']
Paris - Montparnasse - Hall 1 & 2,Toulouse Matabiau ,TGV INOUI,8505,09-03-2023,11:08:00,11:08:00,0,,"['Bordeaux Saint-Jean', 'Agen', 'Montauban Ville Bourbon', 'Toulouse Matabiau']"
Paris - Montparnasse - Hall 1 & 2,Bordeaux Saint-Jean ,TGV INOUI,12259,09-03-2023,12:08:00,12:08:00,0,,['Bordeaux Saint-Jean']
Paris Est,Metz Ville ,TGV INOUI,2613,08-03-2023,15:24:00,15:24:00,0,,['Metz Ville']
Paris Est,Reims ,TGV INOUI,2743,08-03-2023,15:58:00,15:58:00,0,,['Reims']
Paris Est,Nancy ,TGV INOUI,2513,08-03-2023,16:07:00,16:07:00,0,,"['Champagne-Ardenne TGV', 'Nancy']"
Paris Est,Strasbourg ,OUIGO,7693,08-03-2023,16:16:00,16:16:00,0,,"['Metz Ville', 'Strasbourg']"
Paris Est,Mulhouse-Ville ,TER,839557,08-03-2023,16:42:00,16:42:00,0,,"['Nogent-sur-Seine', 'Romilly-sur-Seine', 'Troyes', 'Vendeuvre', 'Bar-sur-Aube', 'Chaumont', 'Langres', 'Culmont - Chalindrey', 'Vesoul', 'Lure', 'Belfort-Ville', 'Altkirch', 'Mulhouse-Ville']"
Paris Est,Freiburg ,TGV INOUI,9591,08-03-2023,17:25:00,17:25:00,0,,"['Strasbourg', 'Offenburg', 'Lahr Schwarzw', 'Ringsheim', 'Freiburg (Breisgau) Hauptbahnhof']"
Paris Est,Strasbourg ,TGV INOUI,2061,08-03-2023,17:25:00,17:25:00,0,,['Strasbourg']
Paris Est,Reims ,TGV INOUI,2747,08-03-2023,17:28:00,17:28:00,0,,['Reims']
Paris Est,Saint-Dizier ,TER,839139,08-03-2023,17:36:00,17:36:00,0,,"['Château-Thierry', 'Dormans', 'Épernay', 'Châlons-en-Champagne', 'Vitry-le-François', 'Saint-Dizier']"
Paris Est,Troyes ,TER,839409,08-03-2023,17:42:00,17:42:00,0,,"['Nogent-sur-Seine', 'Romilly-sur-Seine', 'Troyes']"
Paris Est,Stuttgart Hbf ,DB SNCF,9579,08-03-2023,17:55:00,17:55:00,0,,"['Strasbourg', 'Karlsruhe Hauptbahnhof', 'Stuttgart Hbf']"
Paris Est,Strasbourg ,TGV INOUI,2079,08-03-2023,17:55:00,17:55:00,0,,['Strasbourg']
Paris Est,Saint-Dié-des-Vosges ,TGV INOUI,2593,08-03-2023,18:10:00,18:10:00,0,,"['Meuse TGV', 'Nancy', 'Saint-Dié-des-Vosges']"
Paris Est,Remiremont ,TGV INOUI,2573,08-03-2023,18:10:00,18:10:00,0,,"['Meuse TGV', 'Nancy', 'Épinal', 'Remiremont']"
Paris Est,Sedan ,TGV INOUI,2751,08-03-2023,18:28:00,18:28:00,0,,"['Reims', 'Rethel', 'Charleville-Mézières', 'Sedan']"
Paris Est,Reims ,TGV INOUI,2253,08-03-2023,18:28:00,18:28:00,0,,['Reims']
Paris Est,Saint-Dizier ,TER,839141,08-03-2023,18:35:00,18:35:00,0,,"['Château-Thierry', 'Dormans', 'Épernay', 'Châlons-en-Champagne', 'Vitry-le-François', 'Saint-Dizier']"
Paris Est,Culmont - Chalindrey ,TER,839561,09-03-2023,05:42:00,05:42:00,0,,"['Longueville', 'Nogent-sur-Seine', 'Romilly-sur-Seine', 'Troyes', 'Vendeuvre', 'Bar-sur-Aube', 'Chaumont', 'Langres', 'Culmont - Chalindrey']"
Paris Est,Nancy ,TGV INOUI,2501,09-03-2023,07:07:00,07:07:00,0,,"['Champagne-Ardenne TGV', 'Nancy']"
Paris Est,Mannheim - Hauptbahnhof ,DB SNCF,9561,09-03-2023,07:20:00,07:20:00,0,,"['Strasbourg', 'Karlsruhe Hauptbahnhof', 'Mannheim - Hauptbahnhof']"
Paris Est,Colmar ,TGV INOUI,2363,09-03-2023,07:20:00,07:20:00,0,,"['Strasbourg', 'Colmar']"
Paris Est,Luxembourg ,TGV INOUI,2801,09-03-2023,07:25:00,07:25:00,0,,"['Metz Ville', 'Thionville', 'Luxembourg (CFL)']"
Paris Est,Strasbourg ,TER,839161,09-03-2023,07:36:00,07:36:00,0,,"['Château-Thierry', 'Dormans', 'Épernay', 'Châlons-en-Champagne', 'Vitry-le-François', 'Bar-le-Duc', 'Commercy', 'Toul', 'Nancy', 'Lunéville', 'Sarrebourg', 'Saverne', 'Strasbourg']"
Paris Est,Reims ,TGV INOUI,2707,09-03-2023,07:39:00,07:39:00,0,,['Reims']
Paris Est,Colmar ,TGV INOUI,2365,09-03-2023,09:25:00,09:25:00,0,,"['Strasbourg', 'Colmar']"
Paris Est,Strasbourg ,OUIGO,7691,09-03-2023,10:08:00,10:08:00,0,,['Strasbourg']
Paris Est,Nancy ,TGV INOUI,2507,09-03-2023,10:13:00,10:13:00,0,,['Nancy']
Paris Est,Luxembourg ,TGV INOUI,2815,09-03-2023,10:40:00,10:40:00,0,,"['Metz Ville', 'Thionville', 'Luxembourg (CFL)']"
Paris Est,Stuttgart Hbf ,DB SNCF,9573,09-03-2023,10:55:00,10:55:00,0,,"['Strasbourg', 'Karlsruhe Hauptbahnhof', 'Stuttgart Hbf']"
Lyon Perrache,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6620,08-03-2023,14:04:00,14:04:00,0,,"['Le Creusot - Montceau-les-Mines - Montchanin TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Lyon Part Dieu,Toulon ,TGV INOUI,6813,08-03-2023,14:06:00,14:06:00,0,,"['Avignon TGV', 'Aix-en-Provence TGV', 'Marseille - Saint-Charles', 'Toulon']"
Paris - Gare de Lyon - Hall 1 & 2,Lyon Perrache ,TGV INOUI,6613,08-03-2023,14:07:00,14:02:00,5,Retard non expliqué,['Lyon Perrache']
Lyon Vaise,Bourg-en-Bresse ,TER,889477,08-03-2023,14:12:00,14:12:00,0,,"['Sathonay - Rillieux', 'Les Échets', 'Mionnay', 'Saint-André-de-Corcy', 'Saint-Marcel-en-Dombes', 'Villars-les-Dombes', 'Marlieux - Châtillon-sur-Chalaronne', 'Saint-Paul-de-Varax', 'Servas - Lent', 'Bourg-en-Bresse']"
Paris - Gare de Lyon - Hall 1 & 2,Lyon Perrache ,OUIGO,7803,08-03-2023,14:33:00,14:28:00,5,Retard non expliqué,['Lyon Perrache']
Bourg-en-Bresse,Lyon Vaise ,TER,889427,08-03-2023,14:51:00,14:51:00,0,,"['Lyon Perrache', 'Lyon Vaise']"
Lyon Perrache,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6622,08-03-2023,15:04:00,15:04:00,0,,['Paris - Gare de Lyon - Hall 1 & 2']
Paris - Gare de Lyon - Hall 1 & 2,Lyon Perrache ,TGV INOUI,6615,08-03-2023,15:07:00,15:02:00,5,Retard non expliqué,['Lyon Perrache']
